accnum,latitude,longitude,day_of_week,day_of_year,day,year,month,hour,division,neighbourhood_id,is_major_arterial,is_dry,good_light,good_visibility,has_traffctl,is_intersection,has_rlc,pedestrian_accident
958123,43.654645,-79.43339,3,39,8,2007,2,10,14,83,1,1,1,1,0,0,0,1
927841,43.793945,-79.35249,0,275,2,2006,10,9,33,48,0,1,1,1,1,0,0,1
974158,43.651945,-79.42179,5,41,10,2007,2,5,14,81,0,1,0,1,1,0,0,1
952529,43.632645000000004,-79.53159000000001,6,42,11,2007,2,2,22,14,1,1,0,1,0,0,0,1
953178,43.806045000000005,-79.32219,2,45,14,2007,2,7,42,116,0,0,0,0,0,0,1,1
959236,43.671645,-79.49369,3,46,15,2007,2,15,12,111,1,1,1,1,1,0,0,1
954405,43.652345000000004,-79.39779,0,50,19,2007,2,13,52,78,1,0,1,1,0,0,0,1
959973,43.712045,-79.28099,4,54,23,2007,2,8,41,120,1,1,1,1,1,0,0,1
960441,43.746445,-79.39159000000001,5,55,24,2007,2,16,32,41,1,1,1,1,1,0,0,1
955463,43.671245,-79.44029,6,56,25,2007,2,12,13,93,1,1,1,1,0,0,0,1
961403,43.660945,-79.37479,5,62,3,2007,3,1,51,73,0,0,0,1,0,0,0,1
956968,43.790245,-79.35419,0,64,5,2007,3,8,33,47,1,1,1,1,1,0,0,1
957570,43.782745,-79.34909,2,66,7,2007,3,13,33,47,1,1,1,1,1,0,0,1
957573,43.697245,-79.44279,2,66,7,2007,3,19,13,107,1,1,0,1,1,0,0,1
962206,43.651145,-79.37489000000001,4,68,9,2007,3,9,51,75,1,1,1,1,1,0,0,1
957966,43.693245000000005,-79.35029,4,68,9,2007,3,17,54,58,1,1,0,1,1,0,0,1
962645,43.674245,-79.43469,6,70,11,2007,3,13,13,94,0,1,1,1,1,0,0,1
959250,43.726345,-79.57119,4,75,16,2007,3,6,23,4,0,1,0,1,0,0,0,1
963932,43.649345000000004,-79.42329000000001,0,78,19,2007,3,12,14,81,0,1,1,1,0,0,0,1
963934,43.657045000000004,-79.37459,0,78,19,2007,3,14,51,73,1,0,1,1,1,0,0,1
964373,43.636145,-79.54009,3,81,22,2007,3,18,22,14,1,1,1,1,1,0,0,1
964254,43.715945,-79.44499,3,81,22,2007,3,19,32,31,1,1,0,1,1,0,0,1
964482,43.735345,-79.56139,5,83,24,2007,3,9,23,3,1,0,1,0,1,0,0,1
961366,43.772445000000005,-79.37729,2,87,28,2007,3,8,33,52,0,1,1,1,1,0,0,1
961870,43.680445,-79.39099,4,89,30,2007,3,21,53,98,1,1,0,1,0,0,0,1
997814,43.712045,-79.28099,3,193,12,2007,7,19,41,120,1,1,1,1,1,0,0,1
942734,43.661245,-79.41099,4,335,1,2006,12,21,14,80,0,0,0,1,0,0,0,1
947135,43.640145000000004,-79.55709,5,336,2,2006,12,13,22,14,0,1,1,1,0,0,0,1
939675,43.680045,-79.43359,5,336,2,2006,12,21,13,94,1,1,0,1,0,0,0,1
940240,43.804745000000004,-79.33659,1,339,5,2006,12,18,42,116,1,1,0,1,0,0,0,1
943180,43.691145,-79.32279,2,340,6,2006,12,13,54,59,0,0,1,0,1,0,0,1
940482,43.755445,-79.26649,2,340,6,2006,12,17,41,127,1,0,0,1,1,0,0,1
947143,43.780345000000004,-79.32539,2,340,6,2006,12,22,42,117,1,0,0,0,1,0,0,1
940622,43.760645000000004,-79.32769,3,341,7,2006,12,7,33,45,1,0,0,1,1,0,0,1
940627,43.702745,-79.37529,3,341,7,2006,12,15,53,99,0,1,1,1,0,0,0,1
940637,43.795845,-79.27219000000001,3,341,7,2006,12,15,42,129,1,1,1,1,0,0,0,1
957584,43.776445,-79.43029,3,341,7,2006,12,20,32,37,1,0,0,0,1,0,0,1
940775,43.680545,-79.49759,4,342,8,2006,12,17,12,111,1,1,0,1,0,0,0,1
944350,43.722945,-79.41269,6,344,10,2006,12,2,32,105,1,1,0,1,0,0,0,1
944952,43.726245,-79.40249,6,344,10,2006,12,14,32,105,1,1,1,1,1,0,0,1
942452,43.645645,-79.36989,6,351,17,2006,12,19,51,77,1,1,0,1,1,0,0,1
945718,43.778545,-79.40579,1,353,19,2006,12,18,32,51,0,1,0,1,1,0,0,1
945694,43.651745,-79.40849,2,354,20,2006,12,10,14,81,1,1,1,1,1,0,0,1
945854,43.651945,-79.37779,4,356,22,2006,12,16,51,75,1,0,0,0,1,0,0,1
943986,43.722245,-79.30359,5,357,23,2006,12,18,54,43,1,0,0,0,0,0,0,1
950128,43.824145,-79.30509,6,358,24,2006,12,19,42,130,1,1,0,1,0,0,0,1
944085,43.732145,-79.26789000000001,0,359,25,2006,12,22,41,124,1,0,0,0,1,0,0,1
944794,43.705245,-79.49289,6,365,31,2006,12,17,12,28,1,0,0,0,0,0,0,1
948014,43.734945,-79.25609,6,365,31,2006,12,18,41,124,1,0,0,0,0,0,0,1
944795,43.690245000000004,-79.57709,0,1,1,2007,1,3,23,1,1,0,0,0,1,0,0,1
948029,43.644845000000004,-79.45629,0,1,1,2007,1,3,11,87,1,0,0,0,1,0,0,1
944879,43.768645,-79.42669000000001,0,1,1,2007,1,16,32,37,0,0,0,1,1,0,0,1
945089,43.795945,-79.33269,1,2,2,2007,1,17,42,117,1,1,0,1,0,0,0,1
949432,43.752045,-79.54239,3,4,4,2007,1,9,31,22,1,1,1,1,1,0,0,1
947325,43.730945,-79.59939,2,10,10,2007,1,15,23,1,0,1,1,1,0,0,0,1
954598,43.804145,-79.33069,4,12,12,2007,1,6,42,116,0,0,0,1,1,0,1,1
950601,43.683745,-79.30109,4,12,12,2007,1,19,55,62,0,0,0,0,0,0,0,1
949215,43.755345,-79.20089,4,12,12,2007,1,20,43,136,1,0,0,0,0,0,0,1
950150,43.679545000000005,-79.46539,1,16,16,2007,1,17,12,91,0,0,0,1,0,0,0,1
979564,43.644745,-79.40299,3,193,12,2007,7,21,14,77,1,1,0,1,0,0,0,1
927542,43.813045,-79.31319,0,275,2,2006,10,13,42,116,1,1,1,1,0,0,0,1
935412,43.760945,-79.28099,0,275,2,2006,10,23,41,126,0,1,0,1,0,0,0,1
979478,43.822245,-79.27519000000001,5,195,14,2007,7,9,42,130,0,1,1,1,0,0,0,1
986760,43.688445,-79.34839000000001,2,199,18,2007,7,8,54,59,1,1,1,1,0,0,0,1
931113,43.741245,-79.58109,1,276,3,2006,10,10,23,3,1,0,1,1,1,0,0,1
931108,43.781645000000005,-79.49399,1,276,3,2006,10,17,31,27,1,1,1,1,0,0,1,1
939968,43.661945,-79.42569,2,277,4,2006,10,12,14,80,1,0,1,0,0,0,1,1
937408,43.792145,-79.31389,2,277,4,2006,10,12,42,117,1,0,1,0,1,0,0,1
935003,43.682145,-79.47159,2,277,4,2006,10,15,12,110,1,1,1,1,1,0,1,1
931768,43.648845,-79.38559000000001,3,278,5,2006,10,15,52,76,1,1,1,1,1,0,1,1
932038,43.773745,-79.41399,0,282,9,2006,10,19,32,51,1,1,0,1,1,0,0,1
932096,43.655545000000004,-79.39909,2,284,11,2006,10,14,52,78,1,0,1,0,0,0,0,1
930421,43.781545,-79.49449,2,284,11,2006,10,22,31,27,1,0,0,0,1,0,1,1
929542,43.620245000000004,-79.48379,3,285,12,2006,10,12,22,17,1,1,1,1,0,0,0,1
941113,43.700745,-79.45179,5,287,14,2006,10,22,13,108,1,1,1,1,1,0,0,1
932574,43.788845,-79.40909,0,289,16,2006,10,7,32,50,0,1,1,1,0,0,0,1
930606,43.730345,-79.46809,1,290,17,2006,10,20,32,26,1,0,0,0,1,0,0,1
935384,43.774545,-79.25219,2,291,18,2006,10,6,43,137,1,1,0,1,1,0,0,1
931507,43.690245000000004,-79.29269000000001,5,294,21,2006,10,19,54,61,1,1,0,1,1,0,0,1
933951,43.654545,-79.36949,3,299,26,2006,10,2,51,73,1,1,0,1,1,0,0,1
936387,43.652245,-79.37639,4,300,27,2006,10,22,51,75,1,0,0,0,0,0,0,1
933152,43.714745,-79.35889,5,301,28,2006,10,20,53,55,1,0,0,0,0,0,0,1
936669,43.734645,-79.60099,5,301,28,2006,10,22,23,1,1,0,0,0,1,0,0,1
933173,43.730445,-79.60139000000001,6,302,29,2006,10,3,23,1,1,0,0,0,1,0,0,1
934047,43.651245,-79.38499,6,302,29,2006,10,2,52,76,1,0,0,0,1,0,0,1
933963,43.783245,-79.28829,0,303,30,2006,10,13,42,128,1,1,1,1,1,0,0,1
937526,43.774345000000004,-79.38979,3,306,2,2006,11,16,33,52,1,1,1,1,1,0,0,1
934337,43.811945,-79.35749,4,307,3,2006,11,10,33,48,1,1,1,1,1,0,0,1
935134,43.723045,-79.43069,1,311,7,2006,11,19,32,39,1,0,0,0,1,0,0,1
935641,43.682345,-79.46549,4,314,10,2006,11,19,12,110,0,1,0,1,1,0,0,1
938714,43.645345,-79.35249,4,314,10,2006,11,20,51,70,0,1,0,1,1,0,0,1
935844,43.743845,-79.30179,6,316,12,2006,11,20,41,119,1,1,0,1,0,0,0,1
936726,43.732145,-79.26789000000001,4,321,17,2006,11,2,41,124,1,0,0,0,1,0,0,1
941522,43.667845,-79.39839,6,323,19,2006,11,3,53,95,1,1,0,1,1,0,0,1
941510,43.751745,-79.32599,6,323,19,2006,11,17,33,45,0,1,0,1,0,0,0,1
941871,43.640545,-79.42799000000001,2,326,22,2006,11,16,14,85,0,1,1,1,1,0,0,1
982207,43.745345,-79.29469,2,199,18,2007,7,16,41,119,1,1,1,1,1,0,0,1
980783,43.778245,-79.23239000000001,4,201,20,2007,7,16,43,137,1,1,1,1,0,0,0,1
985171,43.672645,-79.42319,5,202,21,2007,7,17,13,94,0,1,1,1,0,0,0,1
981276,43.656645000000005,-79.38109,1,205,24,2007,7,9,51,75,1,1,1,1,0,0,0,1
987058,43.785345,-79.25649,5,209,28,2007,7,12,42,128,1,1,1,1,1,0,0,1
987374,43.831045,-79.27519000000001,4,215,3,2007,8,23,42,130,1,1,0,1,1,0,0,1
986718,43.755345,-79.24609,6,217,5,2007,8,10,43,127,1,1,1,1,0,0,0,1
983751,43.764045,-79.48829,1,219,7,2007,8,11,31,27,1,1,1,1,1,0,0,1
989043,43.673245,-79.32899,4,222,10,2007,8,2,55,65,0,1,0,1,0,0,0,1
991226,43.720045,-79.33879,3,228,16,2007,8,15,54,44,1,1,1,1,0,0,0,1
985455,43.692446000000004,-79.284587,5,230,18,2007,8,13,41,121,0,1,1,1,0,0,0,1
985456,43.692045,-79.28449,5,230,18,2007,8,13,41,121,1,1,1,1,0,0,0,1
985457,43.701245,-79.51749000000001,5,230,18,2007,8,13,12,113,0,1,1,1,0,0,0,1
985490,43.753345,-79.56859,6,231,19,2007,8,11,31,21,1,1,1,1,0,0,0,1
991215,43.775345,-79.25299,0,232,20,2007,8,16,43,127,0,1,1,1,0,0,0,1
992609,43.652145000000004,-79.40479,3,242,30,2007,8,17,14,78,1,1,1,1,0,0,0,1
993029,43.719745,-79.37869,1,247,4,2007,9,8,53,41,1,1,1,1,0,0,0,1
988551,43.714545,-79.39999,3,249,6,2007,9,15,53,99,1,1,1,1,0,0,0,1
992822,43.807745000000004,-79.26789000000001,4,250,7,2007,9,13,42,129,1,1,1,1,0,0,0,1
993646,43.647345,-79.39289000000001,6,252,9,2007,9,3,52,77,1,1,0,1,1,0,0,1
989495,43.726545,-79.29319,0,253,10,2007,9,16,41,120,1,1,1,1,0,0,0,1
994409,43.765745,-79.28109,1,254,11,2007,9,6,41,126,1,0,0,0,1,0,0,1
1018105,43.750545,-79.54969,1,15,15,2008,1,7,31,21,1,0,1,0,0,0,0,1
1015577,43.782845,-79.40149,3,17,17,2008,1,17,32,50,1,0,0,0,0,0,0,1
1016912,43.793145,-79.33139,3,17,17,2008,1,18,42,117,1,1,0,1,1,0,0,1
1017679,43.608945,-79.55639000000001,0,21,21,2008,1,19,22,14,1,1,0,1,1,0,0,1
1016775,43.757845,-79.60339,2,23,23,2008,1,6,23,2,1,1,0,1,1,0,0,1
1020139,43.703245,-79.44899000000001,2,23,23,2008,1,10,13,108,0,0,1,1,1,0,0,1
1022016,43.751045,-79.26719,6,27,27,2008,1,10,41,126,1,0,1,1,1,0,0,1
1017587,43.807545000000005,-79.31549,0,28,28,2008,1,8,42,116,0,1,1,1,1,0,0,1
1019552,43.655245,-79.37459,1,29,29,2008,1,17,51,75,0,0,0,1,0,0,0,1
1020344,43.665245,-79.35349000000001,1,29,29,2008,1,19,55,70,0,0,0,0,0,0,0,1
1025489,43.663645,-79.35189,1,29,29,2008,1,21,55,70,0,0,0,0,1,0,0,1
1021038,43.655245,-79.43359,2,30,30,2008,1,10,14,83,1,1,1,1,1,0,0,1
1019756,43.735545,-79.44269,4,39,8,2008,2,17,32,33,1,0,1,0,1,0,0,1
1024139,43.679945000000004,-79.43579,0,42,11,2008,2,12,13,94,0,0,1,1,0,0,0,1
1024408,43.780945,-79.30899000000001,4,46,15,2008,2,19,42,118,1,1,0,1,0,0,0,1
1021860,43.636945000000004,-79.44689,6,48,17,2008,2,2,11,85,1,1,0,1,0,0,0,1
1001762,43.809245000000004,-79.27119,4,313,9,2007,11,18,42,129,0,0,0,0,1,0,0,1
1058925,43.663845,-79.38419,3,248,4,2008,9,23,51,75,1,1,1,1,1,0,0,1
1025897,43.654245,-79.36689,2,51,20,2008,2,9,51,73,0,0,1,1,0,0,0,1
1024000,43.715145,-79.50709,1,57,26,2008,2,16,12,28,1,0,0,0,0,0,0,1
1026360,43.761745,-79.32289,2,58,27,2008,2,8,33,45,0,0,1,1,1,0,0,1
1024196,43.743345,-79.59299,3,59,28,2008,2,6,23,2,0,1,0,1,0,0,0,1
1027279,43.659845000000004,-79.39049,3,59,28,2008,2,19,52,76,1,1,0,1,1,0,0,1
1027349,43.671145,-79.39509,5,61,1,2008,3,13,53,95,1,1,1,1,0,0,0,1
1028580,43.752345,-79.26119,1,64,4,2008,3,12,41,127,1,1,1,1,0,0,0,1
1031031,43.665745,-79.49119,3,66,6,2008,3,15,11,89,1,1,1,1,1,0,0,1
1028235,43.672345,-79.37959000000001,5,75,15,2008,3,14,53,98,1,1,1,1,0,0,0,1
1030716,43.674645,-79.43179,0,77,17,2008,3,22,13,94,0,1,0,1,0,0,0,1
1035278,43.755845,-79.34699,2,86,26,2008,3,21,33,40,1,1,0,1,1,0,0,1
1030828,43.746845,-79.28799000000001,4,88,28,2008,3,13,41,119,1,1,1,1,1,0,0,1
1032314,43.741445,-79.21819,4,88,28,2008,3,18,43,139,1,1,1,1,0,0,0,1
1033955,43.700845,-79.42639,5,89,29,2008,3,14,13,102,1,1,1,1,0,0,0,1
1031488,43.643045,-79.37779,1,92,1,2008,4,19,52,77,1,1,0,1,1,0,0,1
1032200,43.793845000000005,-79.23879000000001,6,97,6,2008,4,16,42,132,1,1,1,1,1,0,0,1
1032373,43.662445,-79.37669,0,98,7,2008,4,12,51,71,1,1,1,1,1,0,0,1
1032559,43.682345,-79.44479,1,99,8,2008,4,6,13,92,1,1,0,1,1,0,0,1
1036453,43.677745,-79.35039,3,101,10,2008,4,16,55,68,1,1,1,1,0,0,0,1
1032843,43.691745000000004,-79.28589000000001,3,101,10,2008,4,22,41,121,1,1,0,1,0,0,0,1
1033112,43.654345,-79.422687,6,104,13,2008,4,2,14,81,1,0,0,0,1,0,0,1
1033146,43.672945,-79.34239000000001,6,104,13,2008,4,15,55,69,0,1,1,1,1,0,0,1
1033337,43.668145,-79.36959,0,105,14,2008,4,16,51,71,0,1,1,1,1,0,0,1
1089553,43.762645,-79.21169,1,13,13,2009,1,9,43,137,1,0,1,0,0,0,0,1
1120288,43.661045,-79.51739,4,191,10,2009,7,23,22,9,0,1,0,1,0,0,0,1
1117940,43.614845,-79.49209,0,194,13,2009,7,14,22,17,0,1,1,1,0,0,0,1
1120474,43.685145,-79.29469,0,194,13,2009,7,17,55,62,0,1,1,1,1,0,0,1
1114902,43.692745,-79.31589,5,199,18,2009,7,11,54,60,1,1,1,1,1,0,0,1
1121597,43.651845,-79.37519,5,199,18,2009,7,21,51,75,0,1,0,1,1,0,0,1
1115566,43.721845,-79.45649,1,202,21,2009,7,17,32,31,1,0,1,0,1,0,0,1
1121910,43.652945,-79.39799000000001,3,204,23,2009,7,1,52,78,1,0,0,0,1,0,0,1
1122296,43.689045,-79.31429,4,205,24,2009,7,16,54,60,1,1,1,1,1,0,0,1
1117988,43.761145,-79.30079,6,207,26,2009,7,23,41,119,1,0,0,0,1,0,0,1
1122545,43.678845,-79.29799,4,212,31,2009,7,8,55,63,1,1,1,1,1,0,0,1
1122738,43.715445,-79.50719000000001,5,213,1,2009,8,13,12,28,1,1,1,1,1,0,1,1
1122772,43.764545,-79.38749,2,217,5,2009,8,12,33,52,1,1,1,1,1,0,0,1
1117854,43.684645,-79.28029000000001,4,219,7,2009,8,14,41,122,0,1,1,1,0,0,0,1
1123411,43.755345,-79.44159,4,219,7,2009,8,15,32,34,0,1,1,1,0,0,0,1
1123824,43.657645,-79.34249,1,223,11,2009,8,8,55,70,1,1,1,1,1,0,0,1
1118840,43.688545,-79.39429,3,225,13,2009,8,21,53,98,1,1,0,1,0,0,0,1
1118939,43.665345,-79.46459,6,228,16,2009,8,2,11,90,1,1,0,0,1,0,0,1
1119005,43.650145,-79.43969,6,228,16,2009,8,19,11,83,0,1,1,1,1,0,0,1
1125153,43.797945,-79.42009,0,229,17,2009,8,13,32,50,1,1,1,1,1,0,0,1
1125917,43.798709,-79.32823499999999,2,231,19,2009,8,10,42,117,0,1,1,1,1,0,0,1
1120870,43.722345000000004,-79.50899,0,236,24,2009,8,5,31,26,1,1,0,1,0,0,0,1
1121624,43.715644,-79.44649100000001,3,239,27,2009,8,9,32,31,1,1,1,1,1,0,0,1
1127797,43.707645,-79.34289,5,241,29,2009,8,21,53,55,1,1,0,1,0,0,0,1
1121922,43.668845000000005,-79.393192,0,243,31,2009,8,21,53,76,1,1,0,1,0,0,0,1
1128196,43.760345,-79.41069,1,244,1,2009,9,20,32,51,1,1,0,1,0,0,0,1
1122431,43.731245,-79.43249,2,245,2,2009,9,17,32,39,1,1,1,1,0,0,0,1
1128059,43.751745,-79.54409,2,245,2,2009,9,22,31,21,1,1,0,1,0,0,0,1
1128166,43.731145,-79.26759,4,247,4,2009,9,11,41,124,1,1,1,1,0,0,0,1
1123169,43.667945,-79.38349000000001,0,250,7,2009,9,4,51,75,0,1,0,1,0,0,0,1
1123704,43.678145,-79.30119,2,252,9,2009,9,14,55,63,1,1,1,1,1,0,0,1
1124219,43.759545,-79.41979,4,254,11,2009,9,12,32,38,1,1,1,1,0,0,0,1
1124221,43.731845,-79.30559000000001,4,254,11,2009,9,20,41,119,1,1,0,1,1,0,0,1
1124865,43.738945,-79.57999000000001,1,258,15,2009,9,14,23,3,1,1,1,1,0,0,1,1
1125601,43.779545,-79.23299,3,260,17,2009,9,15,43,137,1,1,1,1,1,0,0,1
1130482,43.691245,-79.26519,4,261,18,2009,9,4,41,122,1,1,0,1,0,0,0,1
1130499,43.709945000000005,-79.33439,4,261,18,2009,9,23,54,44,1,1,0,1,1,0,0,1
1130772,43.689245,-79.29679,5,262,19,2009,9,20,54,62,1,1,0,1,1,0,0,1
1126375,43.769545,-79.34649,5,262,19,2009,9,23,33,53,1,1,0,1,1,0,0,1
1088275,43.683145,-79.54049,2,14,14,2009,1,13,23,7,1,1,1,1,1,0,0,1
1059047,43.644545,-79.567188,5,250,6,2008,9,6,22,13,1,0,0,0,1,0,0,1
1081583,43.814245,-79.23709000000001,2,14,14,2009,1,13,42,131,0,0,1,0,1,0,0,1
1001877,43.650745,-79.47819,5,314,10,2007,11,10,11,89,1,1,1,1,0,0,0,1
1048845,43.658045,-79.39949,5,180,28,2008,6,16,52,79,1,1,1,1,0,0,0,1
1056625,43.698245,-79.43839,5,250,6,2008,9,11,13,107,1,1,1,1,0,0,0,1
1057099,43.641045,-79.55969,0,252,8,2008,9,8,22,14,0,1,1,1,0,0,0,1
1060729,43.763545,-79.49089000000001,0,252,8,2008,9,16,31,27,1,1,1,1,1,0,0,1
1057151,43.819445,-79.24579,0,252,8,2008,9,21,42,131,1,0,0,0,0,0,0,1
1037550,43.796645,-79.22509000000001,1,106,15,2008,4,21,42,132,1,1,0,1,0,0,0,1
1067813,43.662145,-79.37789000000001,3,255,11,2008,9,15,51,75,1,1,1,1,0,0,0,1
1064077,43.667145,-79.34859,6,258,14,2008,9,23,55,68,0,0,0,0,0,0,0,1
1063278,43.668645,-79.49239,1,260,16,2008,9,16,12,111,1,1,1,1,0,0,0,1
1064337,43.750845,-79.59859,4,263,19,2008,9,8,23,2,0,1,1,1,1,0,0,1
1065481,43.748245000000004,-79.20289,0,266,22,2008,9,13,43,140,0,1,1,1,0,0,0,1
1064117,43.690545,-79.57729,3,269,25,2008,9,6,23,1,0,1,0,1,0,0,0,1
1064434,43.747545,-79.28479,5,271,27,2008,9,20,41,126,1,0,0,0,1,0,0,1
1063404,43.727845,-79.40289,6,272,28,2008,9,1,32,105,1,0,0,0,1,0,0,1
1061921,43.755145,-79.44049,1,274,30,2008,9,7,32,34,1,0,1,0,0,0,0,1
1062415,43.783245,-79.41639,3,276,2,2008,10,10,32,50,1,1,1,1,0,0,0,1
1062444,43.768145000000004,-79.46989,3,276,2,2008,10,20,32,27,1,0,0,0,0,0,0,1
1065860,43.650245,-79.48049,4,277,3,2008,10,6,11,89,1,1,0,1,1,0,0,1
1062738,43.656745,-79.39959,6,279,5,2008,10,3,52,78,1,1,0,1,0,0,0,1
1065334,43.650945,-79.53939,1,288,14,2008,10,22,22,14,1,1,0,1,1,0,0,1
1064702,43.751545,-79.26509,3,290,16,2008,10,11,41,127,1,1,1,0,1,0,0,1
1068386,43.774245,-79.29509,3,290,16,2008,10,19,42,118,1,1,0,1,1,0,0,1
1064977,43.693645000000004,-79.31159,4,291,17,2008,10,17,54,60,0,1,1,1,1,0,0,1
1064978,43.728545000000004,-79.48249,4,291,17,2008,10,19,31,26,1,1,0,1,0,0,0,1
1065056,43.799245,-79.41449,5,292,18,2008,10,9,32,50,1,0,1,1,1,0,0,1
1065143,43.727345,-79.43159,6,293,19,2008,10,2,32,39,1,1,0,1,0,0,0,1
1065141,43.779545,-79.25419000000001,6,293,19,2008,10,8,43,137,1,1,1,1,1,0,0,1
1069392,43.646445,-79.50729,1,295,21,2008,10,15,22,16,0,1,1,1,0,0,0,1
1069502,43.781545,-79.49449,3,297,23,2008,10,14,31,27,1,1,1,1,1,0,1,1
1066104,43.711445,-79.35849,3,297,23,2008,10,19,53,55,0,1,0,1,1,0,0,1
1066274,43.726145,-79.31829,4,298,24,2008,10,22,33,43,1,0,0,0,1,0,0,1
1066390,43.696745,-79.50589000000001,5,299,25,2008,10,23,12,113,0,1,0,1,1,0,0,1
1066713,43.748845,-79.25339,0,301,27,2008,10,7,43,127,1,1,1,1,1,0,0,1
1067165,43.655745,-79.38379,2,303,29,2008,10,18,52,76,1,1,0,1,1,0,0,1
1067167,43.688245,-79.56939,2,303,29,2008,10,21,23,7,1,1,0,1,1,0,0,1
1067454,43.606045,-79.54709,4,305,31,2008,10,11,22,20,1,1,1,1,1,0,0,1
1067680,43.662845000000004,-79.33219,5,306,1,2008,11,11,55,70,0,1,1,1,0,0,0,1
1072989,43.801245,-79.29659000000001,3,311,6,2008,11,13,42,117,1,1,1,1,1,0,0,1
1073493,43.647845000000004,-79.39029000000001,5,313,8,2008,11,22,52,77,1,1,0,1,1,0,0,1
1100641,43.743245,-79.58209000000001,2,112,22,2009,4,5,23,3,1,1,0,1,1,0,0,1
1045692,43.747045,-79.38899,0,182,30,2008,6,17,32,40,1,1,1,1,1,0,0,1
1003569,43.647345,-79.43729,6,315,11,2007,11,15,11,84,0,1,1,1,0,0,0,1
1008571,43.594345000000004,-79.53399,3,319,15,2007,11,7,22,19,1,1,1,1,1,0,0,1
1126015,43.765945,-79.49609,1,265,22,2009,9,5,31,27,0,0,0,1,0,0,0,1
1008573,43.787645,-79.17039,5,321,17,2007,11,2,43,134,0,1,0,1,0,0,0,1
1003358,43.688645,-79.44739,5,321,17,2007,11,12,13,107,1,1,1,1,1,0,0,1
1073990,43.686945,-79.48949,0,315,10,2008,11,11,12,115,1,1,1,1,1,0,0,1
1007071,43.674745,-79.39289000000001,0,323,19,2007,11,19,53,95,1,0,0,0,1,0,0,1
1008576,43.673745000000004,-79.31969000000001,2,325,21,2007,11,19,55,64,0,0,0,0,0,0,0,1
1004342,43.710945,-79.33479,4,327,23,2007,11,9,54,44,1,0,1,1,0,0,0,1
1006355,43.743845,-79.30179,4,327,23,2007,11,17,41,119,1,1,0,1,0,0,0,1
1006820,43.674145,-79.46039,5,328,24,2007,11,23,12,91,1,0,0,1,0,0,0,1
1011587,43.643245,-79.39199,6,329,25,2007,11,20,52,77,0,1,0,1,0,0,0,1
1008034,43.688945000000004,-79.43939,2,332,28,2007,11,8,13,107,0,0,1,1,0,0,0,1
1009774,43.667445,-79.49059,2,332,28,2007,11,8,12,111,1,1,1,1,0,0,0,1
1005315,43.647845000000004,-79.37739,2,332,28,2007,11,15,51,75,1,1,1,1,1,0,0,1
1007992,43.720845000000004,-79.24149,3,333,29,2007,11,17,43,123,0,1,0,1,1,0,0,1
1005791,43.661945,-79.36699,3,333,29,2007,11,23,51,72,0,1,0,1,1,0,0,1
1009854,43.674345,-79.39819,6,336,2,2007,12,2,53,95,1,0,0,0,0,0,0,1
1006590,43.624645,-79.51519,1,338,4,2007,12,7,22,16,1,0,1,0,1,0,0,1
1010140,43.672845,-79.38789,1,338,4,2007,12,12,53,98,1,1,1,1,1,0,0,1
1006875,43.652445,-79.42199000000001,2,339,5,2007,12,18,14,81,0,1,0,1,0,0,0,1
1007205,43.649645,-79.45039,3,340,6,2007,12,17,11,86,0,1,0,1,0,0,0,1
1007918,43.752245,-79.59929,0,344,10,2007,12,18,23,2,0,0,0,1,0,0,0,1
1009323,43.683145,-79.54049,1,345,11,2007,12,6,23,7,1,0,0,1,1,0,0,1
1012088,43.709345,-79.29619,3,347,13,2007,12,9,41,120,1,0,1,1,0,0,0,1
1011331,43.641045,-79.43449,4,348,14,2007,12,20,11,86,1,1,0,1,1,0,0,1
1008986,43.762845,-79.21109,5,349,15,2007,12,12,43,137,1,0,1,0,0,0,0,1
1013128,43.644545,-79.38219000000001,3,354,20,2007,12,4,52,77,1,1,0,1,0,0,0,1
1023759,43.702345,-79.45209,3,354,20,2007,12,18,13,108,1,1,0,1,1,0,0,1
1011055,43.662945,-79.37689,6,357,23,2007,12,19,51,71,1,1,0,1,0,0,0,1
1011231,43.789145,-79.37329,0,358,24,2007,12,21,33,52,1,1,0,1,1,0,0,1
1012986,43.737645,-79.24369,5,5,5,2008,1,18,43,138,1,0,0,0,0,0,0,1
1012988,43.684345,-79.56499000000001,5,5,5,2008,1,19,23,7,0,0,0,1,0,0,0,1
1013236,43.737545000000004,-79.42059,0,7,7,2008,1,17,32,39,1,0,0,1,1,0,0,1
1015331,43.794945,-79.29049,0,7,7,2008,1,17,42,118,0,0,0,1,1,0,0,1
1015320,43.718345,-79.33139,0,7,7,2008,1,18,54,44,0,0,0,0,1,0,0,1
1014167,43.722345000000004,-79.51489000000001,4,11,11,2008,1,8,31,26,0,0,1,1,1,0,0,1
1015680,43.793545,-79.33699,4,11,11,2008,1,9,33,46,1,1,1,1,1,0,0,1
1015704,43.796745,-79.23579000000001,4,11,11,2008,1,18,42,132,0,1,0,1,1,0,0,1
1014871,43.682045,-79.47199,1,15,15,2008,1,6,12,110,0,0,0,0,0,0,0,1
1036361,43.661345000000004,-79.38309,4,109,18,2008,4,14,51,75,1,1,1,1,1,0,0,1
1100910,43.663545,-79.33969,3,113,23,2009,4,17,55,70,0,1,1,1,0,0,0,1
